Name;Long;Lat;ModuleName;ModuleType
Indoor;2.0683770179749;47.851787567139;Exterieur;Outdoor
Timestamp;"Timezone : Europe/Paris";Temperature;Humidity
1601296200;"2020/09/28 14:30:00";12.8;100
1601307000;"2020/09/28 17:30:00";13.8;100
1601317800;"2020/09/28 20:30:00";13.3;100
1601328600;"2020/09/28 23:30:00";10.5;100
1601339400;"2020/09/29 02:30:00";10.4;100
1601350200;"2020/09/29 05:30:00";11;100
1601361000;"2020/09/29 08:30:00";12.4;100
1601371800;"2020/09/29 11:30:00";14.4;100
1601382600;"2020/09/29 14:30:00";17.4;96
1601393400;"2020/09/29 17:30:00";18.2;86
1601404200;"2020/09/29 20:30:00";16.9;91
1601415000;"2020/09/29 23:30:00";15.6;95
1601425800;"2020/09/30 02:30:00";15;97
1601436600;"2020/09/30 05:30:00";14.6;98
1601447400;"2020/09/30 08:30:00";14.4;99
1601458200;"2020/09/30 11:30:00";16.8;95
1601469000;"2020/09/30 14:30:00";18.9;82
1601479800;"2020/09/30 17:30:00";18.1;84
1601490600;"2020/09/30 20:30:00";16.3;89
1601501400;"2020/09/30 23:30:00";15.2;91
1601512200;"2020/10/01 02:30:00";14.5;92
1601523000;"2020/10/01 05:30:00";13.5;97
1601533800;"2020/10/01 08:30:00";13.2;100
1601544600;"2020/10/01 11:30:00";13.1;100
1601555400;"2020/10/01 14:30:00";13.9;100
1601566200;"2020/10/01 17:30:00";13.9;100
1601577000;"2020/10/01 20:30:00";12.8;100
1601587800;"2020/10/01 23:30:00";11.6;100
1601598600;"2020/10/02 02:30:00";11.9;100
1601609400;"2020/10/02 05:30:00";11.8;100
1601620200;"2020/10/02 08:30:00";12.2;100
1601631000;"2020/10/02 11:30:00";12.1;100
1601641800;"2020/10/02 14:30:00";12.4;100
1601652600;"2020/10/02 17:30:00";12.1;100
1601663400;"2020/10/02 20:30:00";11.1;100
1601674200;"2020/10/02 23:30:00";10.6;100
1601685000;"2020/10/03 02:30:00";9.3;100
1601695800;"2020/10/03 05:30:00";8;100
1601706600;"2020/10/03 08:30:00";8;100
1601717400;"2020/10/03 11:30:00";10.5;100
1601728200;"2020/10/03 14:30:00";12.1;100
1601739000;"2020/10/03 17:30:00";11.8;100
1601749800;"2020/10/03 20:30:00";11;100
1601760600;"2020/10/03 23:30:00";10.6;100
1601771400;"2020/10/04 02:30:00";9.7;100
1601782200;"2020/10/04 05:30:00";8.1;100
1601793000;"2020/10/04 08:30:00";8.5;100
1601803800;"2020/10/04 11:30:00";11;100
1601814600;"2020/10/04 14:30:00";14.2;100
1601825400;"2020/10/04 17:30:00";13.8;93
1601836200;"2020/10/04 20:30:00";11.7;93
1601847000;"2020/10/04 23:30:00";11.1;96
1601857800;"2020/10/05 02:30:00";11.3;96
1601868600;"2020/10/05 05:30:00";10.4;100
1601879400;"2020/10/05 08:30:00";10.5;100
1601890200;"2020/10/05 11:30:00";11.6;100
1601901000;"2020/10/05 14:30:00";12.6;100
1601911800;"2020/10/05 17:30:00";12.3;100
1601922600;"2020/10/05 20:30:00";12;100
1601933400;"2020/10/05 23:30:00";11.5;100
1601944200;"2020/10/06 02:30:00";11.1;100
1601955000;"2020/10/06 05:30:00";11.7;100
1601965800;"2020/10/06 08:30:00";12.4;100
1601976600;"2020/10/06 11:30:00";13.1;100
1601987400;"2020/10/06 14:30:00";14.7;100
1601998200;"2020/10/06 17:30:00";14.6;100
1602009000;"2020/10/06 20:30:00";13.5;99
1602019800;"2020/10/06 23:30:00";13.1;92
1602030600;"2020/10/07 02:30:00";12.3;93
1602041400;"2020/10/07 05:30:00";12.2;94
1602052200;"2020/10/07 08:30:00";12.1;95
1602063000;"2020/10/07 11:30:00";13.7;93
1602073800;"2020/10/07 14:30:00";14.9;88
1602084600;"2020/10/07 17:30:00";15.5;85
1602095400;"2020/10/07 20:30:00";14.1;89
1602106200;"2020/10/07 23:30:00";13.3;92
1602117000;"2020/10/08 02:30:00";13.5;95
1602127800;"2020/10/08 05:30:00";13.5;99
1602138600;"2020/10/08 08:30:00";13.8;100
1602149400;"2020/10/08 11:30:00";15.8;96
1602160200;"2020/10/08 14:30:00";18.1;82
1602171000;"2020/10/08 17:30:00";17.4;83
1602181800;"2020/10/08 20:30:00";15.9;87
1602192600;"2020/10/08 23:30:00";14.3;91
1602203400;"2020/10/09 02:30:00";14;93
1602214200;"2020/10/09 05:30:00";13.9;94
1602225000;"2020/10/09 08:30:00";13.8;96
1602235800;"2020/10/09 11:30:00";14.9;98
1602246600;"2020/10/09 14:30:00";15.6;99
1602257400;"2020/10/09 17:30:00";15.2;99
1602268200;"2020/10/09 20:30:00";13.5;100
1602279000;"2020/10/09 23:30:00";11.5;100
1602289800;"2020/10/10 02:30:00";10.4;99
1602300600;"2020/10/10 05:30:00";9.7;99
1602311400;"2020/10/10 08:30:00";9.6;99
1602322200;"2020/10/10 11:30:00";12.4;92
1602333000;"2020/10/10 14:30:00";14;77
1602343800;"2020/10/10 17:30:00";13.3;72
1602354600;"2020/10/10 20:30:00";10.5;82
1602365400;"2020/10/10 23:30:00";7.7;90
1602376200;"2020/10/11 02:30:00";7.9;94
1602387000;"2020/10/11 05:30:00";9;96
1602397800;"2020/10/11 08:30:00";9.4;97
1602408600;"2020/10/11 11:30:00";10.9;97
1602419400;"2020/10/11 14:30:00";13.2;82
1602430200;"2020/10/11 17:30:00";13.2;78
1602441000;"2020/10/11 20:30:00";11.1;86
1602451800;"2020/10/11 23:30:00";9.3;91
1602462600;"2020/10/12 02:30:00";6.9;94
1602473400;"2020/10/12 05:30:00";6.1;95
1602484200;"2020/10/12 08:30:00";4.9;96
1602495000;"2020/10/12 11:30:00";8.8;97
1602505800;"2020/10/12 14:30:00";11.6;89
1602516600;"2020/10/12 17:30:00";11.8;85
1602527400;"2020/10/12 20:30:00";10.7;92
